TIME,RE,LE
2014-12-04 13:15:34.0000,0.0,0.0
2014-12-04 13:15:34.0006,0.0,0.0
2014-12-04 13:15:34.0012,-0.3,0.1
2014-12-04 13:15:34.0018,-0.4,0.2
2014-12-04 13:15:34.0024,-0.1,0.4
2014-12-04 13:15:34.0030,0.2,0.6
2014-12-04 13:15:34.0035,0.5,0.7
2014-12-04 13:15:34.0041,0.5,0.7
2014-12-04 13:15:34.0047,0.6,0.7
2014-12-04 13:15:34.0053,0.7,0.7
2014-12-04 13:15:34.0059,0.9,0.6
2014-12-04 13:15:34.0065,1.0,0.6
2014-12-04 13:15:34.0071,1.0,0.6
2014-12-04 13:15:34.0077,1.0,0.5
2014-12-04 13:15:34.0083,1.1,0.5
2014-12-04 13:15:34.0089,1.0,0.3
2014-12-04 13:15:34.0094,0.6,0.3
2014-12-04 13:15:34.0100,0.5,0.2
2014-12-04 13:15:34.0106,0.6,0.2
2014-12-04 13:15:34.0112,0.7,0.3
2014-12-04 13:15:34.0118,0.8,0.4
2014-12-04 13:15:34.0124,0.9,0.4
2014-12-04 13:15:34.0130,0.7,0.6
2014-12-04 13:15:34.0136,0.6,0.7
2014-12-04 13:15:34.0142,0.6,0.8
2014-12-04 13:15:34.0148,0.7,0.9
2014-12-04 13:15:34.0153,0.6,0.9
2014-12-04 13:15:34.0159,0.5,0.9
2014-12-04 13:15:34.0165,0.3,0.9
2014-12-04 13:15:34.0171,0.1,0.9
2014-12-04 13:15:34.0177,-0.3,0.9
2014-12-04 13:15:34.0183,-0.6,0.9
2014-12-04 13:15:34.0189,-0.7,0.9
2014-12-04 13:15:34.0195,-0.6,1.0
2014-12-04 13:15:34.0201,-0.4,1.1
2014-12-04 13:15:34.0207,-0.3,1.0
2014-12-04 13:15:34.0212,-0.2,0.9
2014-12-04 13:15:34.0218,0.0,0.8
2014-12-04 13:15:34.0224,0.3,0.6
2014-12-04 13:15:34.0230,0.6,0.5
2014-12-04 13:15:34.0236,0.8,0.5
2014-12-04 13:15:34.0242,0.9,0.5
2014-12-04 13:15:34.0248,0.9,0.5
2014-12-04 13:15:34.0254,0.7,0.5
2014-12-04 13:15:34.0260,0.3,0.3
2014-12-04 13:15:34.0266,0.0,0.4
2014-12-04 13:15:34.0272,0.0,0.2
2014-12-04 13:15:34.0277,-0.1,0.3
2014-12-04 13:15:34.0283,-0.1,0.2
2014-12-04 13:15:34.0289,0.0,0.4
2014-12-04 13:15:34.0295,0.0,0.4
2014-12-04 13:15:34.0301,-0.1,0.5
2014-12-04 13:15:34.0307,0.0,0.6
2014-12-04 13:15:34.0313,0.0,0.8
2014-12-04 13:15:34.0319,0.0,0.8
2014-12-04 13:15:34.0325,-0.1,0.9
2014-12-04 13:15:34.0331,-0.2,0.9
2014-12-04 13:15:34.0336,-0.1,1.0
2014-12-04 13:15:34.0342,-0.1,1.0
