TIME,RE,LE
2014-05-15 11:39:41.0000,0.0,0.0
2014-05-15 11:39:41.0006,0.0,0.4
2014-05-15 11:39:41.0012,0.0,0.3
2014-05-15 11:39:41.0018,0.0,0.4
2014-05-15 11:39:41.0024,0.2,0.4
2014-05-15 11:39:41.0030,0.4,0.5
2014-05-15 11:39:41.0035,0.5,0.5
2014-05-15 11:39:41.0041,0.6,0.5
2014-05-15 11:39:41.0047,0.5,0.5
2014-05-15 11:39:41.0053,0.6,0.7
2014-05-15 11:39:41.0059,0.6,0.7
2014-05-15 11:39:41.0065,0.7,0.7
2014-05-15 11:39:41.0071,0.8,0.8
2014-05-15 11:39:41.0077,0.9,0.9
2014-05-15 11:39:41.0083,0.9,1.0
2014-05-15 11:39:41.0089,0.9,0.9
2014-05-15 11:39:41.0094,0.8,0.8
2014-05-15 11:39:41.0100,0.7,0.7
2014-05-15 11:39:41.0106,0.7,0.6
2014-05-15 11:39:41.0112,0.7,0.5
2014-05-15 11:39:41.0118,0.7,0.5
2014-05-15 11:39:41.0124,0.6,0.3
2014-05-15 11:39:41.0130,0.5,0.3
2014-05-15 11:39:41.0136,0.5,0.2
2014-05-15 11:39:41.0142,0.7,0.2
2014-05-15 11:39:41.0148,0.9,0.1
2014-05-15 11:39:41.0153,0.8,0.1
2014-05-15 11:39:41.0159,0.8,0.0
2014-05-15 11:39:41.0165,0.8,-0.1
2014-05-15 11:39:41.0171,0.7,-0.3
2014-05-15 11:39:41.0177,0.5,-0.4
2014-05-15 11:39:41.0183,0.4,-0.3
2014-05-15 11:39:41.0189,0.3,-0.2
2014-05-15 11:39:41.0195,0.3,-0.1
2014-05-15 11:39:41.0201,0.3,0.0
2014-05-15 11:39:41.0207,0.4,0.1
2014-05-15 11:39:41.0212,0.4,0.0
2014-05-15 11:39:41.0218,0.5,0.0
2014-05-15 11:39:41.0224,0.5,-0.1
2014-05-15 11:39:41.0230,0.5,-0.2
2014-05-15 11:39:41.0236,0.5,-0.3
2014-05-15 11:39:41.0242,0.5,-0.4
2014-05-15 11:39:41.0248,0.4,-0.5
2014-05-15 11:39:41.0254,0.3,-0.8
2014-05-15 11:39:41.0260,0.0,-1.0
2014-05-15 11:39:41.0266,0.0,-1.1
2014-05-15 11:39:41.0272,-0.1,-1.3
2014-05-15 11:39:41.0277,-0.1,-1.4
2014-05-15 11:39:41.0283,-0.1,-1.3
2014-05-15 11:39:41.0289,-0.1,-1.2
2014-05-15 11:39:41.0295,-0.2,-1.1
2014-05-15 11:39:41.0301,-0.2,-1.0
2014-05-15 11:39:41.0307,-0.2,-1.1
2014-05-15 11:39:41.0313,-0.1,-1.0
2014-05-15 11:39:41.0319,-0.2,-0.9
2014-05-15 11:39:41.0325,-0.1,-0.9
2014-05-15 11:39:41.0331,-0.2,-1.0
2014-05-15 11:39:41.0336,-0.2,-1.1
2014-05-15 11:39:41.0342,-0.5,-1.2
2014-05-15 11:39:41.0348,-0.6,-1.4
