TIME,RE,LE
2021-07-08 12:07:21.0000,0.0,0.0
2021-07-08 12:07:21.0006,0.0,-0.4
2021-07-08 12:07:21.0012,0.0,-0.6
2021-07-08 12:07:21.0018,0.2,-0.7
2021-07-08 12:07:21.0024,0.2,-0.7
2021-07-08 12:07:21.0030,0.2,-0.8
2021-07-08 12:07:21.0035,0.4,-0.6
2021-07-08 12:07:21.0041,0.6,-0.5
2021-07-08 12:07:21.0047,0.5,-0.4
2021-07-08 12:07:21.0053,0.6,-0.4
2021-07-08 12:07:21.0059,0.4,-0.4
2021-07-08 12:07:21.0065,0.5,-0.4
2021-07-08 12:07:21.0071,0.5,-0.3
2021-07-08 12:07:21.0077,0.5,-0.4
2021-07-08 12:07:21.0083,0.3,-0.5
2021-07-08 12:07:21.0089,0.0,-0.9
2021-07-08 12:07:21.0094,-0.2,-1.1
2021-07-08 12:07:21.0100,-0.5,-1.2
2021-07-08 12:07:21.0106,-0.5,-1.2
2021-07-08 12:07:21.0112,-0.5,-1.2
2021-07-08 12:07:21.0118,-0.5,-1.1
2021-07-08 12:07:21.0124,-0.4,-0.9
2021-07-08 12:07:21.0130,-0.3,-0.7
2021-07-08 12:07:21.0136,-0.1,-0.6
2021-07-08 12:07:21.0142,-0.1,-0.6
2021-07-08 12:07:21.0148,0.0,-0.4
2021-07-08 12:07:21.0153,0.0,-0.3
2021-07-08 12:07:21.0159,0.0,-0.2
2021-07-08 12:07:21.0165,0.0,-0.3
2021-07-08 12:07:21.0171,0.0,-0.7
2021-07-08 12:07:21.0177,-0.1,-1.0
2021-07-08 12:07:21.0183,-0.1,-1.2
2021-07-08 12:07:21.0189,-0.1,-1.2
2021-07-08 12:07:21.0195,-0.1,-1.5
2021-07-08 12:07:21.0201,-0.1,-1.5
2021-07-08 12:07:21.0207,0.0,-1.6
2021-07-08 12:07:21.0212,0.0,-1.7
2021-07-08 12:07:21.0218,0.1,-1.8
2021-07-08 12:07:21.0224,0.0,-1.8
2021-07-08 12:07:21.0230,0.0,-1.8
2021-07-08 12:07:21.0236,-0.1,-1.7
2021-07-08 12:07:21.0242,-0.2,-1.7
2021-07-08 12:07:21.0248,-0.1,-1.7
2021-07-08 12:07:21.0254,-0.3,-1.9
2021-07-08 12:07:21.0260,-0.7,-2.1
2021-07-08 12:07:21.0266,-0.8,-2.1
2021-07-08 12:07:21.0272,-0.9,-2.1
2021-07-08 12:07:21.0277,-0.9,-2.1
2021-07-08 12:07:21.0283,-1.0,-2.1
2021-07-08 12:07:21.0289,-1.2,-2.1
2021-07-08 12:07:21.0295,-1.3,-2.1
2021-07-08 12:07:21.0301,-1.2,-2.1
